round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.869178486997636,0.8506838918289817,9676,2.0,590.7020011286191,0.07501610817101823,1773949227
2,0.8095784575725073,0.6996743301812687,9676,2.0,590.7020011286191,0.2260256698187313,1773949229
3,0.8212158928801554,0.739991460676751,9676,2.0,590.7020011286191,0.18570853932324893,1773949232
4,0.8042340199660792,0.7306746463508125,9676,2.0,590.7020011286191,0.1950253536491875,1773949235
5,0.8233088131663682,0.7497508227770029,9676,2.0,590.7020011286191,0.17594917722299708,1773949237
6,0.8118775684138108,0.7467505323620629,9676,2.0,590.7020011286191,0.17894946763793707,1773949240
7,0.8399684252280718,0.7618036787554697,9676,2.0,590.7020011286191,0.16389632124453024,1773949243
8,0.8412743857659113,0.7634240801677084,9676,2.0,590.7020011286191,0.16227591983229162,1773949245
9,0.8437349577180087,0.7644632898441067,9676,2.0,590.7020011286191,0.16123671015589325,1773949248
10,0.8723930043845296,0.7764945105416767,9676,2.0,590.7020011286191,0.14920548945832324,1773949251
11,0.8764470584385838,0.7776519662246798,9676,2.0,590.7020011286191,0.14804803377532016,1773949254
12,0.8834084084084084,0.8271475808084217,9676,2.0,590.7020011286191,0.09855241919157831,1773949256
13,0.8834459459459459,0.8295352323838081,9676,2.0,590.7020011286191,0.09616476761619186,1773949259
14,0.8847597597597598,0.8274923762608491,9676,2.0,590.7020011286191,0.09820762373915082,1773949262
15,0.8834084084084084,0.8271475808084217,9676,2.0,590.7020011286191,0.09855241919157831,1773949264
16,0.8861486486486486,0.830229579088007,9676,2.0,590.7020011286191,0.09547042091199298,1773949267
17,0.8847597597597598,0.8286072323666309,9676,2.0,590.7020011286191,0.09709276763336905,1773949270
18,0.8847597597597598,0.8274923762608491,9676,2.0,590.7020011286191,0.09820762373915082,1773949273
19,0.8861486486486486,0.830229579088007,9676,2.0,590.7020011286191,0.09547042091199298,1773949275
20,0.8861486486486486,0.830229579088007,9676,2.0,590.7020011286191,0.09547042091199298,1773949277
