round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8160773464038735,0.5842027989322739,19353,1.0,295.21644429981563,0.3414972010677261,1773949973
2,0.8635119161714906,0.8126491662495721,19353,1.0,295.21644429981563,0.1130508337504279,1773949975
3,0.8480720081783911,0.810798565660015,19353,1.0,295.21644429981563,0.11490143433998501,1773949977
4,0.8093716056482014,0.7957801079547254,19353,1.0,295.21644429981563,0.12991989204527454,1773949979
5,0.8253378378378379,0.8080206955345857,19353,1.0,295.21644429981563,0.1176793044654143,1773949981
6,0.8334084084084085,0.8099426040583901,19353,1.0,295.21644429981563,0.11575739594160983,1773949983
7,0.8171921921921921,0.8015438525214564,19353,1.0,295.21644429981563,0.12415614747854353,1773949985
8,0.8442192192192192,0.8145846490674078,19353,1.0,295.21644429981563,0.11111535093259217,1773949987
9,0.8496996996996996,0.8209730207872623,19353,1.0,295.21644429981563,0.10472697921273766,1773949989
10,0.841554054054054,0.8156574344406744,19353,1.0,295.21644429981563,0.11004256555932557,1773949991
11,0.8456456456456456,0.8193647912885662,19353,1.0,295.21644429981563,0.10633520871143376,1773949994
12,0.8550675675675675,0.82089229578759,19353,1.0,295.21644429981563,0.10480770421240992,1773949996
13,0.8847972972972972,0.8298847836355794,19353,1.0,295.21644429981563,0.09581521636442059,1773949998
14,0.8847972972972972,0.8298847836355794,19353,1.0,295.21644429981563,0.09581521636442059,1773950000
15,0.8903528528528529,0.839487058665141,19353,1.0,295.21644429981563,0.08621294133485902,1773950002
16,0.8847972972972972,0.8298847836355794,19353,1.0,295.21644429981563,0.09581521636442059,1773950004
17,0.8875,0.8805697151424287,19353,1.0,295.21644429981563,0.04513028485757131,1773950006
18,0.8875,0.8805697151424287,19353,1.0,295.21644429981563,0.04513028485757131,1773950008
19,0.8972222222222221,0.8962962962962961,19353,1.0,295.21644429981563,0.02940370370370382,1773950010
20,0.8875,0.8805697151424287,19353,1.0,295.21644429981563,0.04513028485757131,1773950012
