round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.7650195734037507,0.5667735400200575,9676,2.0,714.4433244080432,0.35886230846206646,1773828715
2,0.605763020794943,0.45418581901578275,9676,2.0,714.4433244080432,0.47145002946634124,1773828717
3,0.6014925981576064,0.4425109785702538,9676,2.0,714.4433244080432,0.4831248699118702,1773828718
4,0.6216252758378091,0.48237685612750364,9676,2.0,714.4433244080432,0.44325899235462035,1773828720
5,0.63326155997638,0.49673108174746455,9676,2.0,714.4433244080432,0.42890476673465944,1773828722
6,0.6648325596340945,0.5240340910365372,9676,2.0,714.4433244080432,0.4016017574455868,1773828724
7,0.6673001526237081,0.5510455569494683,9676,2.0,714.4433244080432,0.37459029153265566,1773828726
8,0.6745006970998947,0.563875489343686,9676,2.0,714.4433244080432,0.36176035913843796,1773828728
9,0.671845367449355,0.5675069646570379,9676,2.0,714.4433244080432,0.3581288838250861,1773828730
10,0.679260566764011,0.5762134275900354,9676,2.0,714.4433244080432,0.34942242089208864,1773828731
11,0.6801096962174207,0.5739540874853153,9676,2.0,714.4433244080432,0.3516817609968087,1773828733
12,0.6870005775044195,0.577174627610662,9676,2.0,714.4433244080432,0.34846122087146203,1773828735
13,0.6647548207711853,0.5641100929715449,9676,2.0,714.4433244080432,0.3615257555105791,1773828737
14,0.708351251838922,0.5897955164615305,9676,2.0,714.4433244080432,0.3358403320205935,1773828739
15,0.7023144598754879,0.5840439979997966,9676,2.0,714.4433244080432,0.34159185048232743,1773828741
16,0.6993220805271421,0.586610967486613,9676,2.0,714.4433244080432,0.339024880995511,1773828742
17,0.7134949221765134,0.5935458479115563,9676,2.0,714.4433244080432,0.3320900005705677,1773828744
18,0.6914860833345211,0.5317142179388857,9676,2.0,714.4433244080432,0.39392163054323825,1773828746
19,0.7037794236582655,0.5890041572173251,9676,2.0,714.4433244080432,0.33663169126479886,1773828748
20,0.702376469520415,0.5860325058244156,9676,2.0,714.4433244080432,0.3396033426577084,1773828750
