round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.828177339901478,0.7326472978019878,9676,2.0,714.4433244080432,0.1929885506801362,1773828752
2,0.7199710943294388,0.5287577730927511,9676,2.0,714.4433244080432,0.3968780753893729,1773828753
3,0.6666514414689744,0.47132022906585513,9676,2.0,714.4433244080432,0.45431561941626886,1773828755
4,0.6776004676696211,0.5384162337519456,9676,2.0,714.4433244080432,0.3872196147301784,1773828757
5,0.7048972278760296,0.5580454379239973,9676,2.0,714.4433244080432,0.3675904105581267,1773828759
6,0.7367927702923597,0.5276982294203166,9676,2.0,714.4433244080432,0.39793761906180736,1773828761
7,0.7840417105800608,0.5929934818552409,9676,2.0,714.4433244080432,0.33264236662688307,1773828763
8,0.8085754295996589,0.6069711848928723,9676,2.0,714.4433244080432,0.3186646635892517,1773828764
9,0.8365759340667613,0.6223047441411199,9676,2.0,714.4433244080432,0.3033311043410041,1773828766
10,0.8704748771649513,0.6883831210907772,9676,2.0,714.4433244080432,0.23725272739134684,1773828768
11,0.8776513567311367,0.6943628414121774,9676,2.0,714.4433244080432,0.23127300706994658,1773828770
12,0.8800924543115214,0.7950486030535873,9676,2.0,714.4433244080432,0.13058724542853672,1773828772
13,0.8772882813602895,0.7918488038860108,9676,2.0,714.4433244080432,0.13378704459611324,1773828774
14,0.8931004313750257,0.7829270357362212,9676,2.0,714.4433244080432,0.14270881274590275,1773828775
15,0.8917115424861368,0.782572460733759,9676,2.0,714.4433244080432,0.14306338774836502,1773828777
16,0.8913024219413671,0.8239240266426915,9676,2.0,714.4433244080432,0.1017118218394325,1773828779
17,0.8948016677935542,0.8385630281620331,9676,2.0,714.4433244080432,0.0870728203200909,1773828781
18,0.8918743173662038,0.8363144379669583,9676,2.0,714.4433244080432,0.08932141051516573,1773828783
19,0.8917437779709585,0.836952233524989,9676,2.0,714.4433244080432,0.08868361495713495,1773828785
20,0.8926913108302561,0.8327896158852004,9676,2.0,714.4433244080432,0.0928462325969236,1773828786
