round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8738475177304965,0.8627177292682517,14515,1.3333333333333333,393.6219257330875,0.06298227073174822,1773949438
2,0.863799437735608,0.8109537886529352,14515,1.3333333333333333,393.6219257330875,0.11474621134706475,1773949442
3,0.7916027729857517,0.7788117658052849,14515,1.3333333333333333,393.6219257330875,0.14688823419471508,1773949445
4,0.7942192192192192,0.7853325123152709,14515,1.3333333333333333,393.6219257330875,0.14036748768472906,1773949449
5,0.7901651651651651,0.7817286162113748,14515,1.3333333333333333,393.6219257330875,0.14397138378862517,1773949452
6,0.8091216216216216,0.7983474929202066,14515,1.3333333333333333,393.6219257330875,0.1273525070797934,1773949457
7,0.8496246246246246,0.8166754875218825,14515,1.3333333333333333,393.6219257330875,0.10902451247811751,1773949462
8,0.8361486486486486,0.8132969878697015,14515,1.3333333333333333,393.6219257330875,0.11240301213029846,1773949465
9,0.8604354354354354,0.8204681712299996,14515,1.3333333333333333,393.6219257330875,0.10523182877000037,1773949468
10,0.8618243243243242,0.8232053740571574,14515,1.3333333333333333,393.6219257330875,0.10249462594284253,1773949472
11,0.888888888888889,0.883157894736842,14515,1.3333333333333333,393.6219257330875,0.04254210526315794,1773949476
12,0.8875,0.8805697151424287,14515,1.3333333333333333,393.6219257330875,0.04513028485757131,1773949480
13,0.8930555555555555,0.8901719901719902,14515,1.3333333333333333,393.6219257330875,0.03552800982800974,1773949484
14,0.888888888888889,0.883157894736842,14515,1.3333333333333333,393.6219257330875,0.04254210526315794,1773949487
15,0.8875,0.8805697151424287,14515,1.3333333333333333,393.6219257330875,0.04513028485757131,1773949490
16,0.8958333333333334,0.8943381389252949,14515,1.3333333333333333,393.6219257330875,0.031361861074705066,1773949494
17,0.8916666666666666,0.8879464285714285,14515,1.3333333333333333,393.6219257330875,0.0377535714285715,1773949497
18,0.8972222222222221,0.8962962962962961,14515,1.3333333333333333,393.6219257330875,0.02940370370370382,1773949500
19,0.8972222222222221,0.8962962962962961,14515,1.3333333333333333,393.6219257330875,0.02940370370370382,1773949503
20,0.8972222222222221,0.8962962962962961,14515,1.3333333333333333,393.6219257330875,0.02940370370370382,1773949508
