round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8090004624290795,0.6830691423194679,4838,4.0,1180.8657771992625,0.24263085768053205,1773948618
2,0.8361182991502141,0.7320358543417367,4838,4.0,1180.8657771992625,0.1936641456582633,1773948621
3,0.8063885694204844,0.7215353383458647,4838,4.0,1180.8657771992625,0.20416466165413527,1773948624
4,0.79552025429685,0.7594636969294687,4838,4.0,1180.8657771992625,0.16623630307053128,1773948627
5,0.8035660660660661,0.7863155929038281,4838,4.0,1180.8657771992625,0.13938440709617184,1773948629
6,0.8307432432432431,0.8107583943877117,4838,4.0,1180.8657771992625,0.11494160561228828,1773948631
7,0.8375,0.8139030484757621,4838,4.0,1180.8657771992625,0.11179695152423785,1773948633
8,0.8496621621621621,0.8189030484757621,4838,4.0,1180.8657771992625,0.10679695152423785,1773948635
9,0.8726351351351351,0.8265551166022828,4838,4.0,1180.8657771992625,0.09914488339771721,1773948637
10,0.8780405405405405,0.8280874456388826,4838,4.0,1180.8657771992625,0.09761255436111738,1773948639
11,0.8847972972972972,0.8298847836355794,4838,4.0,1180.8657771992625,0.09581521636442059,1773948642
12,0.8847972972972972,0.8298847836355794,4838,4.0,1180.8657771992625,0.09581521636442059,1773948645
13,0.8875375375375375,0.8328177586824204,4838,4.0,1180.8657771992625,0.0928822413175796,1773948648
14,0.8958333333333334,0.8943381389252949,4838,4.0,1180.8657771992625,0.031361861074705066,1773948651
15,0.8930555555555555,0.8901719901719902,4838,4.0,1180.8657771992625,0.03552800982800974,1773948653
16,0.8875,0.8805697151424287,4838,4.0,1180.8657771992625,0.04513028485757131,1773948656
17,0.8958333333333334,0.8943381389252949,4838,4.0,1180.8657771992625,0.031361861074705066,1773948659
18,0.8972222222222221,0.8962962962962961,4838,4.0,1180.8657771992625,0.02940370370370382,1773948662
19,0.8930555555555555,0.8901719901719902,4838,4.0,1180.8657771992625,0.03552800982800974,1773948664
20,0.8972222222222221,0.8962962962962961,4838,4.0,1180.8657771992625,0.02940370370370382,1773948667
