round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8482565011820331,0.8078156043929254,9676,2.0,833.976956548385,0.11788439560707453,1773949779
2,0.8523345153664301,0.7864476190476191,9676,2.0,833.976956548385,0.1392523809523809,1773949781
3,0.8293615423934572,0.7299590694292984,9676,2.0,833.976956548385,0.19574093057070152,1773949783
4,0.8347669477988626,0.7316328042328042,9676,2.0,833.976956548385,0.19406719576719578,1773949785
5,0.8104426234745384,0.7231997557997558,9676,2.0,833.976956548385,0.20250024420024415,1773949787
6,0.8260024174735072,0.7163175210286611,9676,2.0,833.976956548385,0.20938247897133888,1773949789
7,0.814805049893161,0.699845230463769,9676,2.0,833.976956548385,0.22585476953623096,1773949790
8,0.8636190234411771,0.7674655978863032,9676,2.0,833.976956548385,0.15823440211369677,1773949792
9,0.8427737100426722,0.7628714250211026,9676,2.0,833.976956548385,0.16282857497889736,1773949794
10,0.8789726749650415,0.7759886582725641,9676,2.0,833.976956548385,0.14971134172743583,1773949796
11,0.8614051073974739,0.770813833097739,9676,2.0,833.976956548385,0.15488616690226098,1773949798
12,0.8559997019920684,0.7690067512906571,9676,2.0,833.976956548385,0.15669324870934287,1773949800
13,0.8843780803704469,0.7773967739663941,9676,2.0,833.976956548385,0.1483032260336059,1773949801
14,0.8816753776677441,0.7767024272621952,9676,2.0,833.976956548385,0.14899757273780478,1773949803
15,0.8871183206106871,0.8304741128479737,9676,2.0,833.976956548385,0.09522588715202629,1773949805
16,0.8871183206106871,0.8304741128479737,9676,2.0,833.976956548385,0.09522588715202629,1773949807
17,0.8912849872773536,0.8378508262769735,9676,2.0,833.976956548385,0.08784917372302647,1773949809
18,0.888507209499576,0.833062292442387,9676,2.0,833.976956548385,0.09263770755761291,1773949810
19,0.8926738761662426,0.840076387877535,9676,2.0,833.976956548385,0.08562361212246494,1773949812
20,0.8968405428329091,0.8462006940018412,9676,2.0,833.976956548385,0.0794993059981588,1773949814
