round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.6124885155882149,0.4408645150668307,11289,1.3333333333333333,656.0365428884791,-0.14133865705822707,1773948338
2,0.5861620384161992,0.38375398497870283,11289,1.3333333333333333,656.0365428884791,-0.08422812697009918,1773948342
3,0.5646952951048547,0.44852708234581407,11289,1.3333333333333333,656.0365428884791,-0.14900122433721041,1773948345
4,0.5972891642678706,0.4753837240791999,11289,1.3333333333333333,656.0365428884791,-0.17585786607059622,1773948349
5,0.6018778443947369,0.5197828036642264,11289,1.3333333333333333,656.0365428884791,-0.2202569456556227,1773948352
6,0.6061383406666287,0.5311717017397953,11289,1.3333333333333333,656.0365428884791,-0.23164584373119168,1773948356
7,0.6223929124648655,0.5547876309297693,11289,1.3333333333333333,656.0365428884791,-0.2552617729211657,1773948359
8,0.6295462839346838,0.5495068511031131,11289,1.3333333333333333,656.0365428884791,-0.2499809930945095,1773948363
9,0.6322038576006946,0.5632718779290332,11289,1.3333333333333333,656.0365428884791,-0.26374601992042956,1773948366
10,0.6533064279183567,0.592565460484719,11289,1.3333333333333333,656.0365428884791,-0.2930396024761154,1773948369
11,0.6536043109471649,0.5881143507375588,11289,1.3333333333333333,656.0365428884791,-0.28858849272895515,1773948373
12,0.6546243922506751,0.5887488070732131,11289,1.3333333333333333,656.0365428884791,-0.28922294906460944,1773948377
13,0.6737875414035975,0.6064440662783597,11289,1.3333333333333333,656.0365428884791,-0.306918208269756,1773948381
14,0.6774440585123955,0.6121511957454736,11289,1.3333333333333333,656.0365428884791,-0.31262533773686996,1773948384
15,0.6841338468574671,0.6176548998271054,11289,1.3333333333333333,656.0365428884791,-0.31812904181850177,1773948387
16,0.690656914865615,0.6299146050020811,11289,1.3333333333333333,656.0365428884791,-0.3303887469934774,1773948391
17,0.6778101515330779,0.610480797942027,11289,1.3333333333333333,656.0365428884791,-0.3109549399334234,1773948394
18,0.6839896042693808,0.6239591909684981,11289,1.3333333333333333,656.0365428884791,-0.3244333329598944,1773948397
19,0.6874490689977012,0.6246894231880692,11289,1.3333333333333333,656.0365428884791,-0.32516356517946554,1773948401
20,0.6872207358488815,0.629566361056628,11289,1.3333333333333333,656.0365428884791,-0.33004050304802435,1773948404
