round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8540836231117561,0.6870972837835566,9676,2.0,620.3926234926713,0.23853856469856738,1773828449
2,0.5770611343367644,0.38333544123574403,9676,2.0,620.3926234926713,0.54230040724638,1773828451
3,0.5443710819855087,0.35603755007574966,9676,2.0,620.3926234926713,0.5695982984063743,1773828453
4,0.5057626506925521,0.36662748629427744,9676,2.0,620.3926234926713,0.5590083621878466,1773828455
5,0.5049473434265399,0.34233237348638157,9676,2.0,620.3926234926713,0.5833034749957424,1773828458
6,0.5481316434970294,0.40457174836778087,9676,2.0,620.3926234926713,0.5210641001143431,1773828460
7,0.6085148595054403,0.5018534566130574,9676,2.0,620.3926234926713,0.42378239186906663,1773828462
8,0.6288324097408838,0.5316916347771351,9676,2.0,620.3926234926713,0.3939442137049889,1773828464
9,0.6697694650562531,0.5467716664686785,9676,2.0,620.3926234926713,0.3788641820134455,1773828466
10,0.7668336216118248,0.5948184686094988,9676,2.0,620.3926234926713,0.33081737987262516,1773828468
11,0.7305830574195382,0.5756382062335291,9676,2.0,620.3926234926713,0.34999764224859486,1773828470
12,0.8084335025164122,0.607513740600848,9676,2.0,620.3926234926713,0.31812210788127604,1773828472
13,0.826147450019986,0.6176142412787672,9676,2.0,620.3926234926713,0.3080216072033568,1773828474
14,0.8518137175058531,0.7245014740032152,9676,2.0,620.3926234926713,0.2011343744789088,1773828476
15,0.8594632901554258,0.735721489721437,9676,2.0,620.3926234926713,0.18991435876068696,1773828478
16,0.8889344440015796,0.7787399210696424,9676,2.0,620.3926234926713,0.1468959274124816,1773828480
17,0.8858575209246565,0.7612668027900724,9676,2.0,620.3926234926713,0.16436904569205157,1773828482
18,0.884931041358471,0.7520119885720231,9676,2.0,620.3926234926713,0.17362385991010088,1773828484
19,0.8859092788072968,0.7550286095515264,9676,2.0,620.3926234926713,0.1706072389305976,1773828486
20,0.8892318650374916,0.8248045869380934,9676,2.0,620.3926234926713,0.10083126154403055,1773828488
