round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8443863763638483,0.7510005820510022,14515,1.3333333333333333,393.6219257330875,0.1746994179489978,1773949056
2,0.8778528528528529,0.8143150684931507,14515,1.3333333333333333,393.6219257330875,0.11138493150684925,1773949059
3,0.8440146260061514,0.7667160056335468,14515,1.3333333333333333,393.6219257330875,0.15898399436645316,1773949061
4,0.8453284398199653,0.7650600418478851,14515,1.3333333333333333,393.6219257330875,0.16063995815211485,1773949064
5,0.8304635749551004,0.758613027749992,14515,1.3333333333333333,393.6219257330875,0.16708697225000801,1773949067
6,0.8386092206007462,0.7644376805103941,14515,1.3333333333333333,393.6219257330875,0.1612623194896059,1773949070
7,0.8440146260061514,0.7667160056335468,14515,1.3333333333333333,393.6219257330875,0.15898399436645316,1773949072
8,0.8413119233034486,0.7655968283800683,14515,1.3333333333333333,393.6219257330875,0.1601031716199317,1773949075
9,0.8467173287088542,0.767797244675043,14515,1.3333333333333333,393.6219257330875,0.157902755324957,1773949078
10,0.8780405405405405,0.8280874456388826,14515,1.3333333333333333,393.6219257330875,0.09761255436111738,1773949080
11,0.8832038151953405,0.779474626323202,14515,1.3333333333333333,393.6219257330875,0.146225373676798,1773949083
12,0.8834459459459459,0.8295352323838081,14515,1.3333333333333333,393.6219257330875,0.09616476761619186,1773949086
13,0.8859065178980433,0.7801689730274008,14515,1.3333333333333333,393.6219257330875,0.14553102697259912,1773949089
14,0.8859065178980433,0.7801689730274008,14515,1.3333333333333333,393.6219257330875,0.14553102697259912,1773949094
15,0.8861486486486486,0.830229579088007,14515,1.3333333333333333,393.6219257330875,0.09547042091199298,1773949098
16,0.8859065178980433,0.7801689730274008,14515,1.3333333333333333,393.6219257330875,0.14553102697259912,1773949100
17,0.8859065178980433,0.7801689730274008,14515,1.3333333333333333,393.6219257330875,0.14553102697259912,1773949102
18,0.8861486486486486,0.830229579088007,14515,1.3333333333333333,393.6219257330875,0.09547042091199298,1773949104
19,0.8872578692493945,0.8305091090818226,14515,1.3333333333333333,393.6219257330875,0.09519089091817734,1773949107
20,0.8845176290091544,0.7785466263060248,14515,1.3333333333333333,393.6219257330875,0.1471533736939752,1773949109
