round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.7159634687651418,0.4802134058117483,9676,2.0,714.4433244080432,0.4454224426703757,1773828678
2,0.4306818616012441,0.2921257663055071,9676,2.0,714.4433244080432,0.6335100821766169,1773828680
3,0.44561254401913886,0.30737554669103406,9676,2.0,714.4433244080432,0.6182603017910899,1773828682
4,0.49610524102316544,0.3353803417890068,9676,2.0,714.4433244080432,0.5902555066931172,1773828683
5,0.5903762274719636,0.4023828443014564,9676,2.0,714.4433244080432,0.5232530041806676,1773828685
6,0.5815893388551361,0.3858110309582444,9676,2.0,714.4433244080432,0.5398248175238796,1773828687
7,0.6515825585510412,0.49527640578382226,9676,2.0,714.4433244080432,0.43035944269830173,1773828689
8,0.6610835105755413,0.4478649287867187,9676,2.0,714.4433244080432,0.4777709196954053,1773828691
9,0.7009859262553572,0.5292099222928677,9676,2.0,714.4433244080432,0.3964259261892563,1773828692
10,0.7158649129750716,0.57541193054583,9676,2.0,714.4433244080432,0.35022391793629404,1773828694
11,0.7335648059830664,0.5808922082935613,9676,2.0,714.4433244080432,0.34474364018856274,1773828696
12,0.7618618952246015,0.5901285186369015,9676,2.0,714.4433244080432,0.33550732984522247,1773828698
13,0.7801220680228177,0.5859637089722401,9676,2.0,714.4433244080432,0.33967213950988384,1773828700
14,0.8317655611792645,0.6302887361405594,9676,2.0,714.4433244080432,0.29534711234156463,1773828702
15,0.8448159705722814,0.6222841754035465,9676,2.0,714.4433244080432,0.30335167307857747,1773828704
16,0.8800073750264021,0.6590093007198472,9676,2.0,714.4433244080432,0.2666265477622768,1773828705
17,0.8821279923681535,0.7090295871474481,9676,2.0,714.4433244080432,0.21660626133467586,1773828707
18,0.8872460121667005,0.7219564733982333,9676,2.0,714.4433244080432,0.20367937508389067,1773828709
19,0.8878062362563364,0.723631660863095,9676,2.0,714.4433244080432,0.20200418761902894,1773828711
20,0.8879824325743829,0.7222374126032169,9676,2.0,714.4433244080432,0.20339843587890705,1773828713
