round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8580482640025089,0.6313348411353257,9676,2.0,628.8210531179964,0.2943010073467983,1773829194
2,0.6299733530622511,0.43940167539972547,9676,2.0,628.8210531179964,0.4862341730823985,1773829196
3,0.65320653702839,0.46642736500937626,9676,2.0,628.8210531179964,0.45920848347274773,1773829198
4,0.703403323024019,0.5405698240724979,9676,2.0,628.8210531179964,0.3850660244096261,1773829200
5,0.7191365950516191,0.5244768402416121,9676,2.0,628.8210531179964,0.40115900824051187,1773829202
6,0.7354800547727143,0.5732909516659151,9676,2.0,628.8210531179964,0.35234489681620884,1773829204
7,0.7612961634374054,0.5897482963632036,9676,2.0,628.8210531179964,0.3358875521189204,1773829206
8,0.7868202357330842,0.6020227147721092,9676,2.0,628.8210531179964,0.32361313371001477,1773829208
9,0.8179285597761909,0.6212340339712326,9676,2.0,628.8210531179964,0.30440181451089143,1773829210
10,0.7969058093293948,0.6092382773771086,9676,2.0,628.8210531179964,0.31639757110501543,1773829212
11,0.8349231606301503,0.6787440735996962,9676,2.0,628.8210531179964,0.24689177488242775,1773829214
12,0.8480275638986496,0.69477790505528,9676,2.0,628.8210531179964,0.23085794342684396,1773829216
13,0.8588056110807294,0.6505679172717136,9676,2.0,628.8210531179964,0.2750679312104104,1773829218
14,0.8556118074159291,0.7098886402916524,9676,2.0,628.8210531179964,0.21574720819047155,1773829220
15,0.8718120476746343,0.71408484566447,9676,2.0,628.8210531179964,0.21155100281765404,1773829222
16,0.872309613336296,0.7066238506824989,9676,2.0,628.8210531179964,0.2190119977996251,1773829224
17,0.870466783959392,0.7205244670538249,9676,2.0,628.8210531179964,0.2051113814282991,1773829226
18,0.885685149604587,0.787264592730335,9676,2.0,628.8210531179964,0.138371255751789,1773829228
19,0.8816219987032007,0.7801290342938856,9676,2.0,628.8210531179964,0.1455068141882384,1773829230
20,0.8821304649101963,0.7846213998803148,9676,2.0,628.8210531179964,0.14101444860180923,1773829232
