round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.7575390146276167,0.5920536935730258,9676,2.0,651.2563771237138,0.3336463064269741,1773949615
2,0.8341903073286051,0.7943049789085596,9676,2.0,651.2563771237138,0.1313950210914404,1773949617
3,0.8158480288799439,0.7252905942542306,9676,2.0,651.2563771237138,0.20040940574576938,1773949619
4,0.8253074883394032,0.728635119047619,9676,2.0,651.2563771237138,0.19706488095238095,1773949621
5,0.8099628871311164,0.6857008280199648,9676,2.0,651.2563771237138,0.23999917198003518,1773949623
6,0.833444348603923,0.771465817014167,9676,2.0,651.2563771237138,0.1542341829858329,1773949626
7,0.8387701518426365,0.7398017309294942,9676,2.0,651.2563771237138,0.18589826907050577,1773949628
8,0.852543100000727,0.7721976503327767,9676,2.0,651.2563771237138,0.15350234966722331,1773949630
9,0.8532319547150056,0.7702857542931115,9676,2.0,651.2563771237138,0.15541424570688844,1773949632
10,0.8629541769372278,0.786012335446979,9676,2.0,651.2563771237138,0.13968766455302095,1773949634
11,0.8532319547150056,0.7702857542931115,9676,2.0,651.2563771237138,0.15541424570688844,1773949637
12,0.8631963076878332,0.786073088609674,9676,2.0,651.2563771237138,0.13962691139032601,1773949639
13,0.8620495495495495,0.8341755372992786,9676,2.0,651.2563771237138,0.09152446270072134,1773949641
14,0.8661036036036036,0.8356079801951362,9676,2.0,651.2563771237138,0.09009201980486381,1773949643
15,0.8755630630630631,0.838699041180934,9676,2.0,651.2563771237138,0.087000958819066,1773949645
16,0.8864114114114114,0.8434391534391533,9676,2.0,651.2563771237138,0.08226084656084665,1773949647
17,0.8967855409995149,0.8461868871059244,9676,2.0,651.2563771237138,0.07951311289407559,1773949650
18,0.8972222222222221,0.8962962962962961,9676,2.0,651.2563771237138,0.02940370370370382,1773949652
19,0.8972222222222221,0.8962962962962961,9676,2.0,651.2563771237138,0.02940370370370382,1773949654
20,0.8972222222222221,0.8962962962962961,9676,2.0,651.2563771237138,0.02940370370370382,1773949656
