round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8707446808510639,0.8603153153153154,4838,4.0,2136.851097240215,0.06538468468468461,1773949727
2,0.8578549293974825,0.7689408805031446,4838,4.0,2136.851097240215,0.1567591194968554,1773949729
3,0.836304949889351,0.682224293482719,4838,4.0,2136.851097240215,0.243475706517281,1773949730
4,0.7910344413415413,0.6784691481017638,4838,4.0,2136.851097240215,0.24723085189823613,1773949731
5,0.8002391026856174,0.7105306863830803,4838,4.0,2136.851097240215,0.2151693136169197,1773949733
6,0.8015678970965794,0.713734954192714,4838,4.0,2136.851097240215,0.21196504580728592,1773949734
7,0.8267188459177408,0.7587020775326623,4838,4.0,2136.851097240215,0.1669979224673377,1773949735
8,0.8129589534285667,0.7516711290299684,4838,4.0,2136.851097240215,0.1740288709700316,1773949736
9,0.8017151129029582,0.7428989065951483,4838,4.0,2136.851097240215,0.18280109340485162,1773949738
10,0.8220229207107661,0.7571779989053721,4838,4.0,2136.851097240215,0.1685220010946279,1773949739
11,0.813914812602658,0.7526436851798819,4838,4.0,2136.851097240215,0.17305631482011807,1773949740
12,0.813115947439152,0.7519746981882787,4838,4.0,2136.851097240215,0.1737253018117213,1773949742
13,0.8212240555472601,0.7566021082977107,4838,4.0,2136.851097240215,0.16909789170228928,1773949743
14,0.8241731372256235,0.7584299534956249,4838,4.0,2136.851097240215,0.16727004650437505,1773949744
15,0.8174163804688666,0.7548363249019963,4838,4.0,2136.851097240215,0.1708636750980037,1773949745
16,0.8160650291175153,0.7540735955678384,4838,4.0,2136.851097240215,0.1716264044321616,1773949747
17,0.814713677766164,0.7532951398556567,4838,4.0,2136.851097240215,0.1724048601443433,1773949748
18,0.8295785426310289,0.7610652811309525,4838,4.0,2136.851097240215,0.16463471886904746,1773949749
19,0.818767731820218,0.755583799649471,4838,4.0,2136.851097240215,0.170116200350529,1773949750
20,0.8201190831715695,0.7563164729167978,4838,4.0,2136.851097240215,0.16938352708320215,1773949752
