round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.863421229949363,0.6903017539962505,9676,2.0,628.8210531179964,0.2353340944858735,1773829275
2,0.5859943957684273,0.3832053825186369,9676,2.0,628.8210531179964,0.5424304659634871,1773829277
3,0.562970676614398,0.3805262792989491,9676,2.0,628.8210531179964,0.5451095691831749,1773829279
4,0.5909951099105706,0.396303746476218,9676,2.0,628.8210531179964,0.529332102005906,1773829281
5,0.5126413040899036,0.3450497141433,9676,2.0,628.8210531179964,0.580586134338824,1773829283
6,0.6339849201180373,0.4616394702280028,9676,2.0,628.8210531179964,0.4639963782541212,1773829285
7,0.6253221950285452,0.4748352929197175,9676,2.0,628.8210531179964,0.4508005555624065,1773829287
8,0.6672178774932813,0.4995618156074988,9676,2.0,628.8210531179964,0.4260740328746252,1773829289
9,0.6533027735611793,0.5024132481508856,9676,2.0,628.8210531179964,0.4232226003312384,1773829291
10,0.7157767502936629,0.5736188906997853,9676,2.0,628.8210531179964,0.35201695778233866,1773829293
11,0.7594860957673243,0.5942106496632714,9676,2.0,628.8210531179964,0.3314251988188526,1773829295
12,0.7836455949736468,0.605339677386309,9676,2.0,628.8210531179964,0.320296171095815,1773829297
13,0.8298346050353489,0.6731458571765281,9676,2.0,628.8210531179964,0.2524899913055959,1773829299
14,0.843870200198993,0.6779501400070187,9676,2.0,628.8210531179964,0.2476857084751053,1773829301
15,0.8355544559838585,0.6683465062037286,9676,2.0,628.8210531179964,0.2572893422783954,1773829303
16,0.8846105066405189,0.7033988051129819,9676,2.0,628.8210531179964,0.22223704336914207,1773829305
17,0.8915153429965746,0.7635396099977333,9676,2.0,628.8210531179964,0.1620962384843907,1773829307
18,0.8898555605732718,0.807631185330421,9676,2.0,628.8210531179964,0.118004663151703,1773829309
19,0.8960918903134377,0.8324117721165376,9676,2.0,628.8210531179964,0.09322407636558638,1773829311
20,0.8956240546537861,0.8317552360586999,9676,2.0,628.8210531179964,0.09388061242342405,1773829313
