round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8620567375886525,0.8158859502079843,4838,4.0,1264.3904297328688,0.1098140497920157,1773950014
2,0.8647131173726919,0.8017461491366372,4838,4.0,1264.3904297328688,0.12395385086336275,1773950016
3,0.8793543543543544,0.8260842605670191,4838,4.0,1264.3904297328688,0.09961573943298085,1773950018
4,0.8715713053479011,0.824995468352739,4838,4.0,1264.3904297328688,0.10070453164726101,1773950020
5,0.8793918918918919,0.8284570390860907,4838,4.0,1264.3904297328688,0.09724296091390927,1773950022
6,0.8550675675675675,0.82089229578759,4838,4.0,1264.3904297328688,0.10480770421240992,1773950024
7,0.8753753753753755,0.829534706331045,4838,4.0,1264.3904297328688,0.09616529366895499,1773950026
8,0.8862612612612611,0.8365575396825398,4838,4.0,1264.3904297328688,0.0891424603174602,1773950028
9,0.887575075075075,0.8349274007797621,4838,4.0,1264.3904297328688,0.09077259922023784,1773950030
10,0.8916666666666666,0.8879464285714285,4838,4.0,1264.3904297328688,0.0377535714285715,1773950032
11,0.888888888888889,0.883157894736842,4838,4.0,1264.3904297328688,0.04254210526315794,1773950034
12,0.8972222222222221,0.8962962962962961,4838,4.0,1264.3904297328688,0.02940370370370382,1773950036
13,0.8972222222222221,0.8962962962962961,4838,4.0,1264.3904297328688,0.02940370370370382,1773950038
14,0.8972222222222221,0.8962962962962961,4838,4.0,1264.3904297328688,0.02940370370370382,1773950040
15,0.8972222222222221,0.8962962962962961,4838,4.0,1264.3904297328688,0.02940370370370382,1773950042
16,0.8972222222222221,0.8962962962962961,4838,4.0,1264.3904297328688,0.02940370370370382,1773950044
17,0.8972222222222221,0.8962962962962961,4838,4.0,1264.3904297328688,0.02940370370370382,1773950046
18,0.8972222222222221,0.8962962962962961,4838,4.0,1264.3904297328688,0.02940370370370382,1773950048
19,0.8972222222222221,0.8962962962962961,4838,4.0,1264.3904297328688,0.02940370370370382,1773950050
20,0.898611111111111,0.8981813589290224,4838,4.0,1264.3904297328688,0.027518641070977568,1773950052
