round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8102823818396916,0.6597656367258402,4838,4.0,1180.8657771992625,0.26593436327415976,1773948728
2,0.8496318126637276,0.7357626875407697,4838,4.0,1180.8657771992625,0.1899373124592303,1773948730
3,0.7928750559069708,0.7152937728937729,4838,4.0,1180.8657771992625,0.21040622710622703,1773948733
4,0.8016732157689604,0.7438124683689902,4838,4.0,1180.8657771992625,0.1818875316310098,1773948736
5,0.8005231295124912,0.7517503021968521,4838,4.0,1180.8657771992625,0.17394969780314784,1773948739
6,0.8182057057057058,0.7732411214953271,4838,4.0,1180.8657771992625,0.15245887850467288,1773948741
7,0.8483108108108108,0.8183848411928489,4838,4.0,1180.8657771992625,0.10731515880715103,1773948744
8,0.8551051051051051,0.8229952931108258,4838,4.0,1180.8657771992625,0.10270470688917421,1773948747
9,0.8686186186186186,0.8275187969924811,4838,4.0,1180.8657771992625,0.09818120300751887,1773948750
10,0.8726726726726726,0.8287461300309598,4838,4.0,1180.8657771992625,0.09695386996904021,1773948753
11,0.8958333333333334,0.8943381389252949,4838,4.0,1180.8657771992625,0.031361861074705066,1773948755
12,0.8944444444444445,0.8922994652406416,4838,4.0,1180.8657771992625,0.033400534759358336,1773948758
13,0.8958333333333334,0.8943381389252949,4838,4.0,1180.8657771992625,0.031361861074705066,1773948761
14,0.8972222222222221,0.8962962962962961,4838,4.0,1180.8657771992625,0.02940370370370382,1773948764
15,0.9,0.9,4838,4.0,1180.8657771992625,0.025699999999999945,1773948767
16,0.8972222222222221,0.8962962962962961,4838,4.0,1180.8657771992625,0.02940370370370382,1773948770
17,0.8972222222222221,0.8962962962962961,4838,4.0,1180.8657771992625,0.02940370370370382,1773948773
18,0.898611111111111,0.8981813589290224,4838,4.0,1180.8657771992625,0.027518641070977568,1773948776
19,0.8972222222222221,0.8962962962962961,4838,4.0,1180.8657771992625,0.02940370370370382,1773948778
20,0.898611111111111,0.8981813589290224,4838,4.0,1180.8657771992625,0.027518641070977568,1773948781
