round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.837858671592687,0.7008050462071722,19353,1.0,300.0000440917107,0.22483080227495178,1773829038
2,0.8240469043904965,0.6374641453947952,19353,1.0,300.0000440917107,0.28817170308732876,1773829040
3,0.7618359943854689,0.51896196209641,19353,1.0,300.0000440917107,0.406673886385714,1773829042
4,0.7488647363075034,0.5344109113364779,19353,1.0,300.0000440917107,0.3912249371456461,1773829044
5,0.8010593042535061,0.5902513743309497,19353,1.0,300.0000440917107,0.33538447415117434,1773829046
6,0.8250004379314777,0.6842351457029594,19353,1.0,300.0000440917107,0.2414007027791646,1773829048
7,0.8479553667772978,0.7456773791944389,19353,1.0,300.0000440917107,0.1799584692876851,1773829050
8,0.8363970930674895,0.719675870569616,19353,1.0,300.0000440917107,0.20595997791250797,1773829053
9,0.8947547593071891,0.870092130923191,19353,1.0,300.0000440917107,0.05554371755893295,1773829055
10,0.895034871352007,0.8704609525485955,19353,1.0,300.0000440917107,0.055174895933528534,1773829057
11,0.8904194867366224,0.8542216082863006,19353,1.0,300.0000440917107,0.07141424019582343,1773829059
12,0.8968534449352864,0.881581256848273,19353,1.0,300.0000440917107,0.04405459163385095,1773829061
13,0.8971335569801043,0.8824448034802727,19353,1.0,300.0000440917107,0.043191045001851336,1773829063
14,0.8976112974834203,0.8858367779446163,19353,1.0,300.0000440917107,0.03979907053750764,1773829065
15,0.8976112974834203,0.8858367779446163,19353,1.0,300.0000440917107,0.03979907053750764,1773829067
16,0.8980065544004162,0.8903822309315856,19353,1.0,300.0000440917107,0.03525361755053835,1773829069
17,0.8984842949037322,0.8932376411547827,19353,1.0,300.0000440917107,0.03239820732734133,1773829071
18,0.8984842949037322,0.8932376411547827,19353,1.0,300.0000440917107,0.03239820732734133,1773829073
19,0.8968036226348246,0.8895809136662794,19353,1.0,300.0000440917107,0.03605493481584454,1773829076
20,0.8987644069485501,0.8940381415313888,19353,1.0,300.0000440917107,0.03159770695073516,1773829078
