round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8758657911071595,0.6543300360940425,9676,2.0,620.3926234926713,0.2713058123880815,1773828368
2,0.6797758764317697,0.43800387187655765,9676,2.0,620.3926234926713,0.48763197660556634,1773828370
3,0.5544128313578518,0.36017964714575235,9676,2.0,620.3926234926713,0.5654562013363716,1773828372
4,0.5505803466074191,0.3680161862345963,9676,2.0,620.3926234926713,0.5576196622475277,1773828374
5,0.5861355679414052,0.4200312987812226,9676,2.0,620.3926234926713,0.5056045497009014,1773828376
6,0.6706777433236715,0.4733090340164196,9676,2.0,620.3926234926713,0.4523268144657044,1773828378
7,0.7021941950057788,0.5043004044226743,9676,2.0,620.3926234926713,0.42133544405944967,1773828380
8,0.76951376450624,0.554111494955646,9676,2.0,620.3926234926713,0.37152435352647795,1773828382
9,0.8189148135486869,0.6021216941329351,9676,2.0,620.3926234926713,0.32351415434918884,1773828384
10,0.8431387967629858,0.6204999428948508,9676,2.0,620.3926234926713,0.3051359055872732,1773828386
11,0.8517575511969577,0.7308631374430254,9676,2.0,620.3926234926713,0.19477271103909854,1773828388
12,0.8710368105892403,0.7861612321847156,9676,2.0,620.3926234926713,0.13947461629740843,1773828390
13,0.883100140679276,0.7493488073077648,9676,2.0,620.3926234926713,0.17628704117435923,1773828392
14,0.8818380891119174,0.7528823490366946,9676,2.0,620.3926234926713,0.1727534994454294,1773828394
15,0.8952028003810405,0.7924048360933167,9676,2.0,620.3926234926713,0.1332310123888073,1773828396
16,0.8972861337143738,0.7929367067822556,9676,2.0,620.3926234926713,0.1326991416998684,1773828398
17,0.8957476721759123,0.7825367067822555,9676,2.0,620.3926234926713,0.14309914169986848,1773828400
18,0.8972861337143738,0.7929367067822556,9676,2.0,620.3926234926713,0.1326991416998684,1773828402
19,0.8986079124258584,0.8439989872635737,9676,2.0,620.3926234926713,0.0816368612185503,1773828404
20,0.8975662457591917,0.7937372071588618,9676,2.0,620.3926234926713,0.13189864132326223,1773828406
