round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8524471279790429,0.7530131362889984,14515,1.3333333333333333,393.6219257330875,0.17268686371100161,1773949002
2,0.8237140062374465,0.6781192964515799,14515,1.3333333333333333,393.6219257330875,0.2475807035484201,1773949005
3,0.8153637673787332,0.6751692350309295,14515,1.3333333333333333,393.6219257330875,0.25053076496907045,1773949008
4,0.7937421457571114,0.6658500693481275,14515,1.3333333333333333,393.6219257330875,0.25984993065187245,1773949010
5,0.8112688476689559,0.689658531774921,14515,1.3333333333333333,393.6219257330875,0.236041468225079,1773949013
6,0.8301176169730082,0.7317047516378976,14515,1.3333333333333333,393.6219257330875,0.19399524836210236,1773949016
7,0.8419356853633811,0.75432729976193,14515,1.3333333333333333,393.6219257330875,0.17137270023806994,1773949018
8,0.8569642777855904,0.7642207595417877,14515,1.3333333333333333,393.6219257330875,0.16147924045821227,1773949021
9,0.8828197878729792,0.8357282347009726,14515,1.3333333333333333,393.6219257330875,0.0899717652990274,1773949024
10,0.8851598939364898,0.8336466552326218,14515,1.3333333333333333,393.6219257330875,0.09205334476737814,1773949026
11,0.8944444444444445,0.8925925925925926,14515,1.3333333333333333,393.6219257330875,0.03310740740740736,1773949029
12,0.8919917257683215,0.8896491429592475,14515,1.3333333333333333,393.6219257330875,0.036050857040752504,1773949032
13,0.8944444444444445,0.8928500496524329,14515,1.3333333333333333,393.6219257330875,0.0328499503475671,1773949034
14,0.8944444444444445,0.8925925925925926,14515,1.3333333333333333,393.6219257330875,0.03310740740740736,1773949037
15,0.8958333333333334,0.8945440767870675,14515,1.3333333333333333,393.6219257330875,0.03115592321293248,1773949040
16,0.8958333333333334,0.8945440767870675,14515,1.3333333333333333,393.6219257330875,0.03115592321293248,1773949043
17,0.8958333333333334,0.8945440767870675,14515,1.3333333333333333,393.6219257330875,0.03115592321293248,1773949045
18,0.8944444444444445,0.8925925925925926,14515,1.3333333333333333,393.6219257330875,0.03310740740740736,1773949048
19,0.8958333333333334,0.8945440767870675,14515,1.3333333333333333,393.6219257330875,0.03115592321293248,1773949051
20,0.8958333333333334,0.8945440767870675,14515,1.3333333333333333,393.6219257330875,0.03115592321293248,1773949053
