round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8215157124624335,0.6206351460942463,14515,1.3333333333333333,393.6219257330875,0.30506485390575366,1773948948
2,0.8187794106248848,0.6937098154580108,14515,1.3333333333333333,393.6219257330875,0.23199018454198916,1773948951
3,0.7893160367105553,0.7313053798774348,14515,1.3333333333333333,393.6219257330875,0.19439462012256514,1773948954
4,0.7868633180344323,0.7264961434492168,14515,1.3333333333333333,393.6219257330875,0.1992038565507832,1773948957
5,0.7960694653491264,0.741885891613017,14515,1.3333333333333333,393.6219257330875,0.18381410838698298,1773948960
6,0.7971786859498724,0.742833591499503,14515,1.3333333333333333,393.6219257330875,0.18286640850049696,1773948962
7,0.8114185917152019,0.7519901224574745,14515,1.3333333333333333,393.6219257330875,0.17370987754252543,1773948965
8,0.8127699430665534,0.7527847959969934,14515,1.3333333333333333,393.6219257330875,0.17291520400300653,1773948968
9,0.8397184412014921,0.7649616302554109,14515,1.3333333333333333,393.6219257330875,0.1607383697445891,1773948970
10,0.8399605719520974,0.7650223834181058,14515,1.3333333333333333,393.6219257330875,0.16067761658189417,1773948973
11,0.8507713827629082,0.7693520842884343,14515,1.3333333333333333,393.6219257330875,0.1563479157115657,1773948976
12,0.8629335449250704,0.7735860321587458,14515,1.3333333333333333,393.6219257330875,0.1521139678412542,1773948978
13,0.8792999112914366,0.7864881957055869,14515,1.3333333333333333,393.6219257330875,0.13921180429441304,1773948981
14,0.8740071184986439,0.7897471406173696,14515,1.3333333333333333,393.6219257330875,0.13595285938263035,1773948984
15,0.8928884998800253,0.7935926013578395,14515,1.3333333333333333,393.6219257330875,0.13210739864216048,1773948986
16,0.8914996109911364,0.7915539276731863,14515,1.3333333333333333,393.6219257330875,0.13414607232681364,1773948989
17,0.8956287401202655,0.7958955541812684,14515,1.3333333333333333,393.6219257330875,0.12980444581873152,1773948992
18,0.8969800914716168,0.8462356902356902,14515,1.3333333333333333,393.6219257330875,0.07946430976430974,1773948994
19,0.8969800914716168,0.8462356902356902,14515,1.3333333333333333,393.6219257330875,0.07946430976430974,1773948997
20,0.8969800914716168,0.8462356902356902,14515,1.3333333333333333,393.6219257330875,0.07946430976430974,1773949000
