round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8726233357435405,0.7444711404787462,14515,1.3333333333333333,368.44355095271936,0.1811647080033778,1773828547
2,0.7769661704736326,0.5412732091107346,14515,1.3333333333333333,368.44355095271936,0.38436263937138937,1773828549
3,0.6459727057358601,0.4585204542895195,14515,1.3333333333333333,368.44355095271936,0.4671153941926045,1773828552
4,0.5642230195928108,0.42201733897375215,14515,1.3333333333333333,368.44355095271936,0.5036185095083718,1773828554
5,0.5690006463570183,0.4520869661962631,14515,1.3333333333333333,368.44355095271936,0.4735488822858609,1773828556
6,0.6099676572136962,0.4984141929106447,14515,1.3333333333333333,368.44355095271936,0.4272216555714793,1773828558
7,0.6812857304932816,0.5480518926078715,14515,1.3333333333333333,368.44355095271936,0.37758395587425253,1773828561
8,0.7068351579076112,0.5661265541850844,14515,1.3333333333333333,368.44355095271936,0.3595092942970396,1773828563
9,0.7631030767250825,0.5961579342600329,14515,1.3333333333333333,368.44355095271936,0.32947791422209105,1773828565
10,0.7776132948414778,0.6519027791947198,14515,1.3333333333333333,368.44355095271936,0.27373306928740415,1773828567
11,0.8162671409953239,0.6762418457009691,14515,1.3333333333333333,368.44355095271936,0.24939400278115487,1773828569
12,0.8521838277150252,0.7224649823710313,14515,1.3333333333333333,368.44355095271936,0.2031708661110927,1773828571
13,0.8795403685189491,0.8322661488447596,14515,1.3333333333333333,368.44355095271936,0.09336969963736441,1773828574
14,0.8968824041474297,0.8417473133482378,14515,1.3333333333333333,368.44355095271936,0.08388853513388617,1773828576
15,0.8974426282370656,0.8429758610500707,14515,1.3333333333333333,368.44355095271936,0.08265998743205327,1773828578
16,0.8973638467244605,0.8906960305858128,14515,1.3333333333333333,368.44355095271936,0.034939817896311176,1773828580
17,0.8984842949037322,0.8932376411547827,14515,1.3333333333333333,368.44355095271936,0.03239820732734133,1773828582
18,0.8976402566955637,0.8448739130068267,14515,1.3333333333333333,368.44355095271936,0.08076193547529731,1773828584
19,0.899044518993368,0.8948544161267149,14515,1.3333333333333333,368.44355095271936,0.03078143235540909,1773828586
20,0.8986819233622303,0.8953464293961597,14515,1.3333333333333333,368.44355095271936,0.030289419085964275,1773828589
