round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.7637820512820513,0.6121766667213505,4838,4.0,3056.6042228212036,0.3134591817607735,1773828489
2,0.7777777777777779,0.6216833934671758,4838,4.0,3056.6042228212036,0.30395245501494816,1773828490
3,0.8518787784031685,0.5883660409620578,4838,4.0,3056.6042228212036,0.3372698075200662,1773828491
4,0.87741452991453,0.7385132137787005,4838,4.0,3056.6042228212036,0.1871226347034235,1773828492
5,0.8864957264957265,0.8048183696901555,4838,4.0,3056.6042228212036,0.12081747879196847,1773828493
6,0.8798290598290599,0.7695916956384323,4838,4.0,3056.6042228212036,0.15604415284369166,1773828494
7,0.8803418803418804,0.8221422184855841,4838,4.0,3056.6042228212036,0.10349362999653988,1773828495
8,0.8743589743589745,0.8317908719664311,4838,4.0,3056.6042228212036,0.0938449765156929,1773828496
9,0.8697435897435899,0.7810027224074161,4838,4.0,3056.6042228212036,0.1446331260747079,1773828497
10,0.8712820512820514,0.8313153578374644,4838,4.0,3056.6042228212036,0.09432049064465964,1773828497
11,0.8753846153846154,0.7921177101477571,4838,4.0,3056.6042228212036,0.13351813833436688,1773828498
12,0.8694017094017095,0.7858867263120325,4838,4.0,3056.6042228212036,0.1397491221700915,1773828499
13,0.8767521367521368,0.7943878612444158,4838,4.0,3056.6042228212036,0.13124798723770814,1773828500
14,0.8747008547008548,0.7939035067070297,4838,4.0,3056.6042228212036,0.1317323417750943,1773828501
15,0.8801709401709402,0.8070280095441177,4838,4.0,3056.6042228212036,0.1186078389380063,1773828502
16,0.877948717948718,0.8086308543326514,4838,4.0,3056.6042228212036,0.11700499414947263,1773828503
17,0.8852991452991453,0.8179947326631064,4838,4.0,3056.6042228212036,0.10764111581901759,1773828504
18,0.8851282051282052,0.8170636083312315,4838,4.0,3056.6042228212036,0.10857224015089251,1773828505
19,0.8852991452991453,0.8179947326631064,4838,4.0,3056.6042228212036,0.10764111581901759,1773828506
20,0.8859829059829061,0.8172819244978236,4838,4.0,3056.6042228212036,0.10835392398430044,1773828507
