round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.7760132677685869,0.6106093148493619,4838,4.0,2902.576014504346,0.3150906851506381,1773949298
2,0.7722467352786502,0.6537943623426382,4838,4.0,2902.576014504346,0.27190563765736175,1773949299
3,0.7752765244786521,0.6721252964426877,4838,4.0,2902.576014504346,0.25357470355731226,1773949301
4,0.7557879688198837,0.6506277265745007,4838,4.0,2902.576014504346,0.2750722734254992,1773949302
5,0.7608353238672387,0.654141298461132,4838,4.0,2902.576014504346,0.27155870153886796,1773949303
6,0.725977389009304,0.6305791979949874,4838,4.0,2902.576014504346,0.29512080200501256,1773949304
7,0.724048537080452,0.6321549713136385,4838,4.0,2902.576014504346,0.29354502868636145,1773949306
8,0.7412003042322192,0.6424803153405041,4838,4.0,2902.576014504346,0.2832196846594959,1773949307
9,0.7307475437794586,0.6329907817672524,4838,4.0,2902.576014504346,0.29270921823274754,1773949309
10,0.7357371487690636,0.6328513749161637,4838,4.0,2902.576014504346,0.29284862508383624,1773949310
11,0.7412811543130692,0.6393753086419753,4838,4.0,2902.576014504346,0.28632469135802463,1773949313
12,0.7392945523264671,0.6356708257474613,4838,4.0,2902.576014504346,0.2900291742525387,1773949315
13,0.7490052245371394,0.6565197421619536,4838,4.0,2902.576014504346,0.26918025783804633,1773949317
14,0.7583738812462216,0.6755217818137773,4838,4.0,2902.576014504346,0.25017821818622266,1773949318
15,0.7509182873544575,0.6772378763603901,4838,4.0,2902.576014504346,0.24846212363960984,1773949320
16,0.7674925539287242,0.6900597989622798,4838,4.0,2902.576014504346,0.2356402010377202,1773949322
17,0.7845774784604571,0.7368484394864931,4838,4.0,2902.576014504346,0.18885156051350682,1773949323
18,0.7893113244177073,0.7447087113872333,4838,4.0,2902.576014504346,0.1809912886127667,1773949325
19,0.8018566643566644,0.7545251104155214,4838,4.0,2902.576014504346,0.17117488958447857,1773949327
20,0.8111515361515362,0.7620740740740741,4838,4.0,2902.576014504346,0.16362592592592584,1773949328
