round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.7998767078565985,0.5800339253390838,9676,2.0,620.3926234926713,0.34560192314304017,1773828408
2,0.6735769772008154,0.4354832004217125,9676,2.0,620.3926234926713,0.4901526480604115,1773828410
3,0.5757785302136091,0.42813137266054097,9676,2.0,620.3926234926713,0.497504475821583,1773828412
4,0.5593466665742646,0.45867048164894975,9676,2.0,620.3926234926713,0.46696536683317424,1773828414
5,0.618100161963848,0.5199954281779792,9676,2.0,620.3926234926713,0.4056404203041448,1773828416
6,0.6324991606270067,0.5338152606224243,9676,2.0,620.3926234926713,0.39182058785969964,1773828419
7,0.6615645351181578,0.5452729558676639,9676,2.0,620.3926234926713,0.3803628926144601,1773828421
8,0.7083402720736246,0.5697641042195871,9676,2.0,620.3926234926713,0.35587174426253687,1773828423
9,0.731031798542325,0.5890733312594592,9676,2.0,620.3926234926713,0.33656251722266484,1773828425
10,0.7995103940142849,0.6239317216958217,9676,2.0,620.3926234926713,0.3017041267863023,1773828427
11,0.8575795748014418,0.695329587269864,9676,2.0,620.3926234926713,0.23030626121225994,1773828429
12,0.8835213855482398,0.7192017170085102,9676,2.0,620.3926234926713,0.20643413147361378,1773828431
13,0.8777554766205661,0.7015355104164017,9676,2.0,620.3926234926713,0.22410033806572227,1773828433
14,0.8941817586718482,0.7421505703226553,9676,2.0,620.3926234926713,0.1834852781594687,1773828435
15,0.8950104234711013,0.7412765976232849,9676,2.0,620.3926234926713,0.18435925085883909,1773828437
16,0.8966123142274037,0.7927669254298297,9676,2.0,620.3926234926713,0.13286892305229425,1773828439
17,0.8969595364496259,0.792854795674768,9676,2.0,620.3926234926713,0.13278105280735597,1773828441
18,0.8984842949037322,0.8932376411547827,9676,2.0,620.3926234926713,0.03239820732734133,1773828443
19,0.8986819233622303,0.8951356931115388,9676,2.0,620.3926234926713,0.030500155370585147,1773828445
20,0.8989620354070482,0.895936193488145,9676,2.0,620.3926234926713,0.029699654993978974,1773828447
