round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8262442393724811,0.713305816961337,9676,2.0,598.3380380776503,0.21239418303866298,1773950175
2,0.8508457926011118,0.7581535631914638,9676,2.0,598.3380380776503,0.1675464368085362,1773950178
3,0.809091272123187,0.7226545155993431,9676,2.0,598.3380380776503,0.20304548440065684,1773950180
4,0.7938390518177753,0.7431590182622885,9676,2.0,598.3380380776503,0.1825409817377115,1773950182
5,0.8258378058909974,0.8018192085600229,9676,2.0,598.3380380776503,0.1238807914399771,1773950184
6,0.8320195195195195,0.8070388666718941,9676,2.0,598.3380380776503,0.1186611333281059,1773950186
7,0.868581081081081,0.8253458345454139,9676,2.0,598.3380380776503,0.10035416545458609,1773950188
8,0.8739864864864865,0.8269465267366316,9676,2.0,598.3380380776503,0.09875347326336836,1773950190
9,0.8631756756756758,0.8236466382193519,9676,2.0,598.3380380776503,0.10205336178064806,1773950192
10,0.878078078078078,0.8303007518796992,9676,2.0,598.3380380776503,0.09539924812030076,1773950194
11,0.8903528528528529,0.839487058665141,9676,2.0,598.3380380776503,0.08621294133485902,1773950196
12,0.8861861861861862,0.8324729632299928,9676,2.0,598.3380380776503,0.09322703677000721,1773950198
13,0.8861486486486486,0.830229579088007,9676,2.0,598.3380380776503,0.09547042091199298,1773950200
14,0.8958708708708709,0.8459561602418745,9676,2.0,598.3380380776503,0.07974383975812549,1773950202
15,0.8958708708708709,0.8459561602418745,9676,2.0,598.3380380776503,0.07974383975812549,1773950204
16,0.8972222222222221,0.8962962962962961,9676,2.0,598.3380380776503,0.02940370370370382,1773950206
17,0.8972222222222221,0.8962962962962961,9676,2.0,598.3380380776503,0.02940370370370382,1773950208
18,0.8972222222222221,0.8962962962962961,9676,2.0,598.3380380776503,0.02940370370370382,1773950210
19,0.8958708708708709,0.8459561602418745,9676,2.0,598.3380380776503,0.07974383975812549,1773950212
20,0.8972222222222221,0.8962962962962961,9676,2.0,598.3380380776503,0.02940370370370382,1773950214
