round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8655840455840457,0.7321466531156634,14515,1.3333333333333333,526.8293457220286,0.1934891953664606,1773828204
2,0.8507872541866444,0.6113311668257171,14515,1.3333333333333333,526.8293457220286,0.3143046816564069,1773828206
3,0.8288473925430446,0.6035555814760329,14515,1.3333333333333333,526.8293457220286,0.32208026700609105,1773828208
4,0.8398783754490277,0.5779057402172127,14515,1.3333333333333333,526.8293457220286,0.34773010826491124,1773828210
5,0.8443304843304844,0.7432945049597663,14515,1.3333333333333333,526.8293457220286,0.18234134352235765,1773828211
6,0.8605698005698006,0.7686348573618045,14515,1.3333333333333333,526.8293457220286,0.1570009911203195,1773828213
7,0.8855567942524465,0.8054902970342962,14515,1.3333333333333333,526.8293457220286,0.12014555144782779,1773828215
8,0.8743019943019942,0.8341684070061959,14515,1.3333333333333333,526.8293457220286,0.09146744147592811,1773828217
9,0.8951566951566952,0.8782004831402512,14515,1.3333333333333333,526.8293457220286,0.04743536534187276,1773828218
10,0.8948717948717949,0.8766368070515289,14515,1.3333333333333333,526.8293457220286,0.04899904143059508,1773828220
11,0.896011396011396,0.8810830647220497,14515,1.3333333333333333,526.8293457220286,0.04455278376007432,1773828222
12,0.8962962962962961,0.8821117263570134,14515,1.3333333333333333,526.8293457220286,0.04352412212511059,1773828223
13,0.8951566951566952,0.8806287553076363,14515,1.3333333333333333,526.8293457220286,0.0450070931744877,1773828225
14,0.8965811965811966,0.8842397891367633,14515,1.3333333333333333,526.8293457220286,0.041396059345360725,1773828227
15,0.8956992443948966,0.8348223972798057,14515,1.3333333333333333,526.8293457220286,0.09081345120231832,1773828229
16,0.8980056980056978,0.887700858602208,14515,1.3333333333333333,526.8293457220286,0.03793498987991595,1773828230
17,0.8985754985754986,0.8940385807266272,14515,1.3333333333333333,526.8293457220286,0.03159726775549676,1773828232
18,0.8985754985754986,0.8940385807266272,14515,1.3333333333333333,526.8293457220286,0.03159726775549676,1773828234
19,0.8991452991452992,0.895708415333792,14515,1.3333333333333333,526.8293457220286,0.029927433148332017,1773828236
20,0.8985754985754986,0.8941216160571193,14515,1.3333333333333333,526.8293457220286,0.03151423242500473,1773828237
