round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8658310913298125,0.7393066526565787,19353,1.0,300.0000440917107,0.1863291958255453,1773828996
2,0.7990735598102574,0.5347534160259724,19353,1.0,300.0000440917107,0.3908824324561516,1773828998
3,0.6836513443324466,0.43951342001009586,19353,1.0,300.0000440917107,0.48612242847202813,1773829000
4,0.6703220499818107,0.4296465150860887,19353,1.0,300.0000440917107,0.4959893333960353,1773829002
5,0.7424094759465681,0.5354233384868818,19353,1.0,300.0000440917107,0.39021250999524215,1773829004
6,0.7913293101669918,0.6346510467889354,19353,1.0,300.0000440917107,0.29098480169318863,1773829006
7,0.8035470814230716,0.6429547495537127,19353,1.0,300.0000440917107,0.2826810989284113,1773829009
8,0.8345204884568851,0.672462699593356,19353,1.0,300.0000440917107,0.25317314888876796,1773829011
9,0.8730192022012947,0.6915180836001692,19353,1.0,300.0000440917107,0.2341177648819548,1773829013
10,0.8798606093395097,0.7520174386921974,19353,1.0,300.0000440917107,0.1736184097899266,1773829015
11,0.8909389958223078,0.7774173512132797,19353,1.0,300.0000440917107,0.14821849726884428,1773829017
12,0.8798822910891326,0.7923260675930838,19353,1.0,300.0000440917107,0.13330978088904022,1773829019
13,0.8947701116019531,0.8310549410587994,19353,1.0,300.0000440917107,0.09458090742332459,1773829021
14,0.8969648877337496,0.8401204508268737,19353,1.0,300.0000440917107,0.08551539765525029,1773829023
15,0.8960420680129759,0.8396603013586308,19353,1.0,300.0000440917107,0.0859755471234932,1773829025
16,0.8971625161922476,0.8421552360586999,19353,1.0,300.0000440917107,0.08348061242342408,1773829027
17,0.8974426282370656,0.8429758610500707,19353,1.0,300.0000440917107,0.08265998743205327,1773829029
18,0.8984842949037322,0.8932376411547827,19353,1.0,300.0000440917107,0.03239820732734133,1773829032
19,0.8984842949037322,0.8932376411547827,19353,1.0,300.0000440917107,0.03239820732734133,1773829034
20,0.8984842949037322,0.8932376411547827,19353,1.0,300.0000440917107,0.03239820732734133,1773829036
